Decay Factor,Noise Level,Sampling Algorithm,Rule,Trials to Learn,Overtrained
0.7,0.1,Thompson,go right 2,51,False
0.7,0.1,Thompson,go right 2,47,False
0.7,0.1,Thompson,go right 2,50,False
0.7,0.1,Thompson,go right 2,27,False
0.7,0.1,Thompson,go right 2,59,False
0.7,0.1,Thompson,go right 2,58,False
0.7,0.1,Thompson,go right 2,51,False
0.7,0.1,Thompson,go right 2,45,False
0.7,0.1,Thompson,go right 2,57,False
0.7,0.1,Thompson,go right 2,55,False
0.7,0.1,Thompson,go right 2,73,False
0.7,0.1,Thompson,go right 2,51,False
0.7,0.1,Thompson,go right 2,39,False
0.7,0.1,Thompson,go right 2,31,False
0.7,0.1,Thompson,go right 2,57,False
0.7,0.1,Thompson,go right 2,70,False
0.7,0.1,Thompson,go right 2,45,False
0.7,0.1,Thompson,go right 2,54,False
0.7,0.1,Thompson,go right 2,60,False
0.7,0.1,Thompson,go right 2,59,False
0.7,0.1,Thompson,go left 2,97,False
0.7,0.1,Thompson,go left 2,51,False
0.7,0.1,Thompson,go left 2,56,False
0.7,0.1,Thompson,go left 2,67,False
0.7,0.1,Thompson,go left 2,84,False
0.7,0.1,Thompson,go left 2,59,False
0.7,0.1,Thompson,go left 2,65,False
0.7,0.1,Thompson,go left 2,75,False
0.7,0.1,Thompson,go left 2,74,False
0.7,0.1,Thompson,go left 2,61,False
0.7,0.1,Thompson,go left 2,91,False
0.7,0.1,Thompson,go left 2,107,False
0.7,0.1,Thompson,go left 2,73,False
0.7,0.1,Thompson,go left 2,49,False
0.7,0.1,Thompson,go left 2,41,False
0.7,0.1,Thompson,go left 2,40,False
0.7,0.1,Thompson,go left 2,59,False
0.7,0.1,Thompson,go left 2,60,False
0.7,0.1,Thompson,go left 2,73,False
0.7,0.1,Thompson,go left 2,37,False
0.7,0.1,Thompson,go left 2,62,False
0.7,0.1,Thompson,go left 2,62,False
0.7,0.1,Thompson,go left 2,76,False
0.7,0.1,Thompson,go left 2,47,False
0.7,0.1,Thompson,go left 2,46,False
0.7,0.1,Thompson,go left 2,62,False
0.7,0.1,Thompson,go left 2,67,False
0.7,0.1,Thompson,go left 2,72,False
0.7,0.1,Thompson,go left 2,83,False
0.7,0.1,Thompson,go left 2,87,False
0.7,0.1,Thompson,go left 2,60,False
0.7,0.1,Thompson,go left 2,56,False
0.7,0.1,Thompson,go left 2,58,False
0.7,0.1,Thompson,go left 2,61,False
0.7,0.1,Thompson,go left 2,64,False
0.7,0.1,Thompson,go left 2,69,False
0.7,0.1,Thompson,go left 2,73,False
0.7,0.1,Thompson,go left 2,50,False
0.7,0.1,Thompson,go left 2,76,False
0.7,0.1,Thompson,go left 2,76,False
0.7,0.1,Thompson,go left 2,91,False
0.7,0.1,Thompson,go left 2,64,False
0.7,0.1,Thompson,go left 2,42,False
0.7,0.1,Thompson,go left 2,47,False
0.7,0.1,Thompson,go left 2,79,False
0.7,0.1,Thompson,go left 2,81,False
0.7,0.1,Thompson,go left 2,52,False
0.7,0.1,Thompson,go left 2,67,False
0.7,0.1,Thompson,go left 2,62,False
0.7,0.1,Thompson,go left 2,61,False
0.7,0.2,Thompson,go right 1,22,False
0.7,0.2,Thompson,go right 1,12,False
0.7,0.2,Thompson,go right 1,18,False
0.7,0.2,Thompson,go right 1,13,False
0.7,0.2,Thompson,go right 1,13,False
0.7,0.2,Thompson,go right 1,30,False
0.7,0.2,Thompson,go right 1,15,False
0.7,0.2,Thompson,go right 1,11,False
0.7,0.2,Thompson,go right 1,17,False
0.7,0.2,Thompson,go right 1,23,False
0.7,0.2,Thompson,go right 1,26,False
0.7,0.2,Thompson,go right 1,22,False
0.7,0.2,Thompson,go right 1,26,False
0.7,0.2,Thompson,go right 1,11,False
0.7,0.2,Thompson,go right 1,18,False
0.7,0.2,Thompson,go right 1,12,False
0.7,0.2,Thompson,go right 1,17,False
0.7,0.2,Thompson,go right 1,19,False
0.7,0.2,Thompson,go right 1,12,False
0.7,0.2,Thompson,go right 1,23,False
0.7,0.2,Thompson,go right 1,15,False
0.7,0.2,Thompson,go right 1,26,False
0.7,0.2,Thompson,go right 1,18,False
0.7,0.2,Thompson,go right 1,21,False
0.7,0.2,Thompson,go right 1,18,False
0.7,0.2,Thompson,go right 1,15,False
0.7,0.2,Thompson,go right 1,13,False
0.7,0.2,Thompson,go right 1,13,False
0.7,0.2,Thompson,go right 1,15,False
0.7,0.2,Thompson,go right 1,18,False
0.7,0.2,Thompson,go right 1,24,False
0.7,0.2,Thompson,go right 1,26,False
0.7,0.2,Thompson,go right 1,23,False
0.7,0.2,Thompson,go right 1,25,False
0.7,0.2,Thompson,go right 1,19,False
0.7,0.2,Thompson,go right 1,10,False
0.7,0.2,Thompson,go right 1,15,False
0.7,0.2,Thompson,go right 1,20,False
0.7,0.2,Thompson,go right 1,21,False
0.7,0.2,Thompson,go right 1,17,False
0.7,0.2,Thompson,go right 1,10,False
0.7,0.2,Thompson,go right 1,13,False
0.7,0.2,Thompson,go right 1,19,False
0.7,0.2,Thompson,go right 1,23,False
0.7,0.2,Thompson,go right 1,20,False
0.7,0.2,Thompson,go right 1,13,False
0.7,0.2,Thompson,go right 1,13,False
0.7,0.2,Thompson,go right 1,18,False
0.7,0.2,Thompson,go right 1,21,False
0.7,0.2,Thompson,go right 1,18,False
0.7,0.2,Thompson,go left 1,43,False
0.7,0.2,Thompson,go left 1,33,False
0.7,0.2,Thompson,go left 1,35,False
0.7,0.2,Thompson,go left 1,45,False
0.7,0.2,Thompson,go left 1,42,False
0.7,0.2,Thompson,go left 1,48,False
0.7,0.2,Thompson,go left 1,41,False
0.7,0.2,Thompson,go left 1,30,False
0.7,0.2,Thompson,go left 1,23,False
0.7,0.2,Thompson,go left 1,60,False
0.7,0.2,Thompson,go left 1,57,False
0.7,0.2,Thompson,go left 1,36,False
0.7,0.2,Thompson,go left 1,56,False
0.7,0.2,Thompson,go left 1,38,False
0.7,0.2,Thompson,go left 1,39,False
0.7,0.2,Thompson,go left 1,48,False
0.7,0.2,Thompson,go left 1,47,False
0.7,0.2,Thompson,go left 1,41,False
0.7,0.2,Thompson,go left 1,29,False
0.7,0.2,Thompson,go left 1,44,False
0.7,0.2,Thompson,go left 1,52,False
0.7,0.2,Thompson,go left 1,46,False
0.7,0.2,Thompson,go left 1,42,False
0.7,0.2,Thompson,go left 1,54,False
0.7,0.2,Thompson,go left 1,41,False
0.7,0.2,Thompson,go left 1,42,False
0.7,0.2,Thompson,go left 1,43,False
0.7,0.2,Thompson,go left 1,52,False
0.7,0.2,Thompson,go left 1,36,False
0.7,0.2,Thompson,go left 1,43,False
0.7,0.2,Thompson,go left 1,50,False
0.7,0.2,Thompson,go left 1,34,False
0.7,0.2,Thompson,go left 1,69,False
0.7,0.2,Thompson,go left 1,40,False
0.7,0.2,Thompson,go left 1,39,False
0.7,0.2,Thompson,go left 1,40,False
0.7,0.2,Thompson,go left 1,56,False
0.7,0.2,Thompson,go left 1,45,False
0.7,0.2,Thompson,go left 1,53,False
0.7,0.2,Thompson,go left 1,46,False
0.7,0.2,Thompson,go left 1,24,False
0.7,0.2,Thompson,go left 1,34,False
0.7,0.2,Thompson,go left 1,27,False
0.7,0.2,Thompson,go left 1,39,False
0.7,0.2,Thompson,go left 1,35,False
0.7,0.2,Thompson,go left 1,34,False
0.7,0.2,Thompson,go left 1,48,False
0.7,0.2,Thompson,go left 1,42,False
0.7,0.2,Thompson,go left 1,50,False
0.7,0.2,Thompson,go left 1,46,False
0.7,0.2,Thompson,go right 2,92,False
0.7,0.2,Thompson,go right 2,92,False
0.7,0.2,Thompson,go right 2,50,False
0.7,0.2,Thompson,go right 2,82,False
0.7,0.2,Thompson,go right 2,86,False
0.7,0.2,Thompson,go right 2,74,False
0.7,0.2,Thompson,go right 2,81,False
0.7,0.2,Thompson,go right 2,68,False
0.7,0.2,Thompson,go right 2,51,False
0.7,0.2,Thompson,go right 2,80,False
0.7,0.2,Thompson,go right 2,93,False
0.7,0.2,Thompson,go right 2,46,False
0.7,0.2,Thompson,go right 2,122,False
0.7,0.2,Thompson,go right 2,62,False
0.7,0.2,Thompson,go right 2,112,False
0.7,0.2,Thompson,go right 2,49,False
0.7,0.2,Thompson,go right 2,99,False
0.7,0.2,Thompson,go right 2,51,False
0.7,0.2,Thompson,go right 2,38,False
0.7,0.2,Thompson,go right 2,53,False
0.7,0.2,Thompson,go right 2,70,False
0.7,0.2,Thompson,go right 2,61,False
0.7,0.2,Thompson,go right 2,75,False
0.7,0.2,Thompson,go right 2,78,False
0.7,0.2,Thompson,go right 2,39,False
0.7,0.2,Thompson,go right 2,54,False
0.7,0.2,Thompson,go right 2,77,False
0.7,0.2,Thompson,go right 2,70,False
0.7,0.2,Thompson,go right 2,54,False
0.7,0.2,Thompson,go right 2,68,False
0.7,0.2,Thompson,go right 2,98,False
0.7,0.2,Thompson,go right 2,50,False
0.7,0.2,Thompson,go right 2,71,False
0.7,0.2,Thompson,go right 2,64,False
0.7,0.2,Thompson,go right 2,72,False
0.7,0.2,Thompson,go right 2,89,False
0.7,0.2,Thompson,go right 2,92,False
0.7,0.2,Thompson,go right 2,93,False
0.7,0.2,Thompson,go right 2,92,False
0.7,0.2,Thompson,go right 2,82,False
0.7,0.2,Thompson,go right 2,51,False
0.7,0.2,Thompson,go right 2,52,False
0.7,0.2,Thompson,go right 2,48,False
0.7,0.2,Thompson,go right 2,50,False
0.7,0.2,Thompson,go right 2,33,False
0.7,0.2,Thompson,go right 2,61,False
0.7,0.2,Thompson,go right 2,82,False
0.7,0.2,Thompson,go right 2,80,False
0.7,0.2,Thompson,go right 2,81,False
0.7,0.2,Thompson,go right 2,68,False
0.7,0.2,Thompson,go left 2,104,False
0.7,0.2,Thompson,go left 2,134,False
0.7,0.2,Thompson,go left 2,100,False
0.7,0.2,Thompson,go left 2,121,False
0.7,0.2,Thompson,go left 2,87,False
0.7,0.2,Thompson,go left 2,99,False
0.7,0.2,Thompson,go left 2,140,False
0.7,0.2,Thompson,go left 2,82,False
0.7,0.2,Thompson,go left 2,110,False
0.7,0.2,Thompson,go left 2,170,False
0.7,0.2,Thompson,go left 2,103,False
0.7,0.2,Thompson,go left 2,90,False
0.7,0.2,Thompson,go left 2,238,False
0.7,0.2,Thompson,go left 2,65,False
0.7,0.2,Thompson,go left 2,157,False
0.7,0.2,Thompson,go left 2,47,False
0.7,0.2,Thompson,go left 2,175,False
0.7,0.2,Thompson,go left 2,91,False
0.7,0.2,Thompson,go left 2,93,False
0.7,0.2,Thompson,go left 2,60,False
0.7,0.2,Thompson,go left 2,85,False
0.7,0.2,Thompson,go left 2,116,False
0.7,0.2,Thompson,go left 2,91,False
0.7,0.2,Thompson,go left 2,88,False
0.7,0.2,Thompson,go left 2,42,False
0.7,0.2,Thompson,go left 2,74,False
0.7,0.2,Thompson,go left 2,87,False
0.7,0.2,Thompson,go left 2,81,False
0.7,0.2,Thompson,go left 2,70,False
0.7,0.2,Thompson,go left 2,107,False
0.7,0.2,Thompson,go left 2,145,False
0.7,0.2,Thompson,go left 2,111,False
0.7,0.2,Thompson,go left 2,77,False
0.7,0.2,Thompson,go left 2,122,False
0.7,0.2,Thompson,go left 2,95,False
0.7,0.2,Thompson,go left 2,157,False
0.7,0.2,Thompson,go left 2,153,False
0.7,0.2,Thompson,go left 2,151,False
0.7,0.2,Thompson,go left 2,95,False
0.7,0.2,Thompson,go left 2,109,False
0.7,0.2,Thompson,go left 2,85,False
0.7,0.2,Thompson,go left 2,71,False
0.7,0.2,Thompson,go left 2,98,False
0.7,0.2,Thompson,go left 2,67,False
0.7,0.2,Thompson,go left 2,19,False
0.7,0.2,Thompson,go left 2,76,False
0.7,0.2,Thompson,go left 2,93,False
0.7,0.2,Thompson,go left 2,97,False
0.7,0.2,Thompson,go left 2,119,False
0.7,0.2,Thompson,go left 2,175,False
0.7,0.3,Thompson,go right 1,20,False
0.7,0.3,Thompson,go right 1,28,False
0.7,0.3,Thompson,go right 1,27,False
0.7,0.3,Thompson,go right 1,17,False
0.7,0.3,Thompson,go right 1,16,False
0.7,0.3,Thompson,go right 1,39,False
0.7,0.3,Thompson,go right 1,27,False
0.7,0.3,Thompson,go right 1,17,False
0.7,0.3,Thompson,go right 1,18,False
0.7,0.3,Thompson,go right 1,15,False
0.7,0.3,Thompson,go right 1,18,False
0.7,0.3,Thompson,go right 1,23,False
0.7,0.3,Thompson,go right 1,12,False
0.7,0.3,Thompson,go right 1,20,False
0.7,0.3,Thompson,go right 1,18,False
0.7,0.3,Thompson,go right 1,11,False
0.7,0.3,Thompson,go right 1,16,False
0.7,0.3,Thompson,go right 1,23,False
0.7,0.3,Thompson,go right 1,17,False
0.7,0.3,Thompson,go right 1,31,False
0.7,0.3,Thompson,go right 1,16,False
0.7,0.3,Thompson,go right 1,15,False
0.7,0.3,Thompson,go right 1,28,False
0.7,0.3,Thompson,go right 1,31,False
0.7,0.3,Thompson,go right 1,14,False
0.7,0.3,Thompson,go right 1,29,False
0.7,0.3,Thompson,go right 1,27,False
0.7,0.3,Thompson,go right 1,31,False
0.7,0.3,Thompson,go right 1,13,False
0.7,0.3,Thompson,go right 1,18,False
0.7,0.3,Thompson,go right 1,46,False
0.7,0.3,Thompson,go right 1,19,False
0.7,0.3,Thompson,go right 1,30,False
0.7,0.3,Thompson,go right 1,20,False
0.7,0.3,Thompson,go right 1,34,False
0.7,0.3,Thompson,go right 1,24,False
0.7,0.3,Thompson,go right 1,18,False
0.7,0.3,Thompson,go right 1,19,False
0.7,0.3,Thompson,go right 1,14,False
0.7,0.3,Thompson,go right 1,14,False
0.7,0.3,Thompson,go right 1,18,False
0.7,0.3,Thompson,go right 1,22,False
0.7,0.3,Thompson,go right 1,12,False
0.7,0.3,Thompson,go right 1,12,False
0.7,0.3,Thompson,go right 1,16,False
0.7,0.3,Thompson,go right 1,13,False
0.7,0.3,Thompson,go right 1,20,False
0.7,0.3,Thompson,go right 1,20,False
0.7,0.3,Thompson,go right 1,38,False
0.7,0.3,Thompson,go right 1,17,False
0.7,0.3,Thompson,go left 1,75,False
0.7,0.3,Thompson,go left 1,100,False
0.7,0.3,Thompson,go left 1,91,False
0.7,0.3,Thompson,go left 1,28,False
0.7,0.3,Thompson,go left 1,62,False
0.7,0.3,Thompson,go left 1,54,False
0.7,0.3,Thompson,go left 1,101,False
0.7,0.3,Thompson,go left 1,25,False
0.7,0.3,Thompson,go left 1,52,False
0.7,0.3,Thompson,go left 1,65,False
0.7,0.3,Thompson,go left 1,92,False
0.7,0.3,Thompson,go left 1,57,False
0.7,0.3,Thompson,go left 1,78,False
0.7,0.3,Thompson,go left 1,55,False
0.7,0.3,Thompson,go left 1,81,False
0.7,0.3,Thompson,go left 1,30,False
0.7,0.3,Thompson,go left 1,50,False
0.7,0.3,Thompson,go left 1,72,False
0.7,0.3,Thompson,go left 1,56,False
0.7,0.3,Thompson,go left 1,86,False
0.7,0.3,Thompson,go left 1,67,False
0.7,0.3,Thompson,go left 1,45,False
0.7,0.3,Thompson,go left 1,59,False
0.7,0.3,Thompson,go left 1,41,False
0.7,0.3,Thompson,go left 1,18,False
0.7,0.3,Thompson,go left 1,42,False
0.7,0.3,Thompson,go left 1,88,False
0.7,0.3,Thompson,go left 1,123,False
0.7,0.3,Thompson,go left 1,41,False
0.7,0.3,Thompson,go left 1,57,False
0.7,0.3,Thompson,go left 1,104,False
0.7,0.3,Thompson,go left 1,46,False
0.7,0.3,Thompson,go left 1,64,False
0.7,0.3,Thompson,go left 1,54,False
0.7,0.3,Thompson,go left 1,90,False
0.7,0.3,Thompson,go left 1,68,False
0.7,0.3,Thompson,go left 1,68,False
0.7,0.3,Thompson,go left 1,49,False
0.7,0.3,Thompson,go left 1,62,False
0.7,0.3,Thompson,go left 1,70,False
0.7,0.3,Thompson,go left 1,48,False
0.7,0.3,Thompson,go left 1,36,False
0.7,0.3,Thompson,go left 1,34,False
0.7,0.3,Thompson,go left 1,49,False
0.7,0.3,Thompson,go left 1,49,False
0.7,0.3,Thompson,go left 1,21,False
0.7,0.3,Thompson,go left 1,26,False
0.7,0.3,Thompson,go left 1,68,False
0.7,0.3,Thompson,go left 1,107,False
0.7,0.3,Thompson,go left 1,58,False
0.7,0.3,Thompson,go right 2,190,False
0.7,0.3,Thompson,go right 2,153,False
0.7,0.3,Thompson,go right 2,129,False
0.7,0.3,Thompson,go right 2,55,False
0.7,0.3,Thompson,go right 2,145,False
0.7,0.3,Thompson,go right 2,70,False
0.7,0.3,Thompson,go right 2,142,False
0.7,0.3,Thompson,go right 2,49,False
0.7,0.3,Thompson,go right 2,110,False
0.7,0.3,Thompson,go right 2,65,False
0.7,0.3,Thompson,go right 2,226,False
0.7,0.3,Thompson,go right 2,76,False
0.7,0.3,Thompson,go right 2,133,False
0.7,0.3,Thompson,go right 2,95,False
0.7,0.3,Thompson,go right 2,92,False
0.7,0.3,Thompson,go right 2,99,False
0.7,0.3,Thompson,go right 2,82,False
0.7,0.3,Thompson,go right 2,85,False
0.7,0.3,Thompson,go right 2,114,False
0.7,0.3,Thompson,go right 2,201,False
0.7,0.3,Thompson,go right 2,79,False
0.7,0.3,Thompson,go right 2,122,False
0.7,0.3,Thompson,go right 2,116,False
0.7,0.3,Thompson,go right 2,96,False
0.7,0.3,Thompson,go right 2,33,False
0.7,0.3,Thompson,go right 2,98,False
0.7,0.3,Thompson,go right 2,157,False
0.7,0.3,Thompson,go right 2,175,False
0.7,0.3,Thompson,go right 2,82,False
0.7,0.3,Thompson,go right 2,85,False
0.7,0.3,Thompson,go right 2,129,False
0.7,0.3,Thompson,go right 2,53,False
0.7,0.3,Thompson,go right 2,106,False
0.7,0.3,Thompson,go right 2,90,False
0.7,0.3,Thompson,go right 2,70,False
0.7,0.3,Thompson,go right 2,58,False
0.7,0.3,Thompson,go right 2,165,False
0.7,0.3,Thompson,go right 2,77,False
0.7,0.3,Thompson,go right 2,121,False
0.7,0.3,Thompson,go right 2,89,False
0.7,0.3,Thompson,go right 2,66,False
0.7,0.3,Thompson,go right 2,89,False
0.7,0.3,Thompson,go right 2,95,False
0.7,0.3,Thompson,go right 2,133,False
0.7,0.3,Thompson,go right 2,83,False
0.7,0.3,Thompson,go right 2,54,False
0.7,0.3,Thompson,go right 2,45,False
0.7,0.3,Thompson,go right 2,128,False
0.7,0.3,Thompson,go right 2,224,False
0.7,0.3,Thompson,go right 2,131,False
0.7,0.3,Thompson,go left 2,275,False
0.7,0.3,Thompson,go left 2,209,False
0.7,0.3,Thompson,go left 2,335,False
0.7,0.3,Thompson,go left 2,109,False
0.7,0.3,Thompson,go left 2,271,False
0.7,0.3,Thompson,go left 2,157,False
0.7,0.3,Thompson,go left 2,207,False
0.7,0.3,Thompson,go left 2,121,False
0.7,0.3,Thompson,go left 2,154,False
0.7,0.3,Thompson,go left 2,87,False
0.7,0.3,Thompson,go left 2,485,False
0.7,0.3,Thompson,go left 2,201,False
0.7,0.3,Thompson,go left 2,172,False
0.7,0.3,Thompson,go left 2,209,False
0.7,0.3,Thompson,go left 2,171,False
0.7,0.3,Thompson,go left 2,143,False
0.7,0.3,Thompson,go left 2,177,False
0.7,0.3,Thompson,go left 2,95,False
0.7,0.3,Thompson,go left 2,251,False
0.7,0.3,Thompson,go left 2,238,False
0.7,0.3,Thompson,go left 2,147,False
0.7,0.3,Thompson,go left 2,232,False
0.7,0.3,Thompson,go left 2,157,False
0.7,0.3,Thompson,go left 2,189,False
0.7,0.3,Thompson,go left 2,90,False
0.7,0.3,Thompson,go left 2,166,False
0.7,0.3,Thompson,go left 2,164,False
0.7,0.3,Thompson,go left 2,320,False
0.7,0.3,Thompson,go left 2,89,False
0.7,0.3,Thompson,go left 2,132,False
0.7,0.3,Thompson,go left 2,235,False
0.7,0.3,Thompson,go left 2,95,False
0.7,0.3,Thompson,go left 2,191,False
0.7,0.3,Thompson,go left 2,142,False
0.7,0.3,Thompson,go left 2,117,False
0.7,0.3,Thompson,go left 2,152,False
0.7,0.3,Thompson,go left 2,280,False
0.7,0.3,Thompson,go left 2,177,False
0.7,0.3,Thompson,go left 2,184,False
0.7,0.3,Thompson,go left 2,105,False
0.7,0.3,Thompson,go left 2,129,False
0.7,0.3,Thompson,go left 2,176,False
0.7,0.3,Thompson,go left 2,100,False
0.7,0.3,Thompson,go left 2,212,False
0.7,0.3,Thompson,go left 2,140,False
0.7,0.3,Thompson,go left 2,120,False
0.7,0.3,Thompson,go left 2,72,False
0.7,0.3,Thompson,go left 2,177,False
0.7,0.3,Thompson,go left 2,319,False
0.7,0.3,Thompson,go left 2,309,False
0.9,0.1,Thompson,go right 1,11,False
0.9,0.1,Thompson,go right 1,10,False
0.9,0.1,Thompson,go right 1,19,False
0.9,0.1,Thompson,go right 1,20,False
0.9,0.1,Thompson,go right 1,15,False
0.9,0.1,Thompson,go right 1,13,False
0.9,0.1,Thompson,go right 1,19,False
0.9,0.1,Thompson,go right 1,22,False
0.9,0.1,Thompson,go right 1,16,False
0.9,0.1,Thompson,go right 1,16,False
0.9,0.1,Thompson,go right 1,14,False
0.9,0.1,Thompson,go right 1,13,False
0.9,0.1,Thompson,go right 1,18,False
0.9,0.1,Thompson,go right 1,14,False
0.9,0.1,Thompson,go right 1,16,False
0.9,0.1,Thompson,go right 1,14,False
0.9,0.1,Thompson,go right 1,17,False
0.9,0.1,Thompson,go right 1,15,False
0.9,0.1,Thompson,go right 1,16,False
0.9,0.1,Thompson,go right 1,12,False
0.9,0.1,Thompson,go right 1,13,False
0.9,0.1,Thompson,go right 1,22,False
0.9,0.1,Thompson,go right 1,24,False
0.9,0.1,Thompson,go right 1,18,False
0.9,0.1,Thompson,go right 1,11,False
0.9,0.1,Thompson,go right 1,22,False
0.9,0.1,Thompson,go right 1,13,False
0.9,0.1,Thompson,go right 1,14,False
0.9,0.1,Thompson,go right 1,15,False
0.9,0.1,Thompson,go right 1,13,False
0.9,0.1,Thompson,go right 1,12,False
0.9,0.1,Thompson,go right 1,17,False
0.9,0.1,Thompson,go right 1,10,False
0.9,0.1,Thompson,go right 1,13,False
0.9,0.1,Thompson,go right 1,12,False
0.9,0.1,Thompson,go right 1,16,False
0.9,0.1,Thompson,go right 1,10,False
0.9,0.1,Thompson,go right 1,20,False
0.9,0.1,Thompson,go right 1,12,False
0.9,0.1,Thompson,go right 1,13,False
0.9,0.1,Thompson,go right 1,20,False
0.9,0.1,Thompson,go right 1,16,False
0.9,0.1,Thompson,go right 1,17,False
0.9,0.1,Thompson,go right 1,12,False
0.9,0.1,Thompson,go right 1,15,False
0.9,0.1,Thompson,go right 1,21,False
0.9,0.1,Thompson,go right 1,17,False
0.9,0.1,Thompson,go right 1,16,False
0.9,0.1,Thompson,go right 1,12,False
0.9,0.1,Thompson,go right 1,11,False
0.9,0.1,Thompson,go left 1,23,False
0.9,0.1,Thompson,go left 1,24,False
0.9,0.1,Thompson,go left 1,38,False
0.9,0.1,Thompson,go left 1,35,False
0.9,0.1,Thompson,go left 1,33,False
0.9,0.1,Thompson,go left 1,30,False
0.9,0.1,Thompson,go left 1,39,False
0.9,0.1,Thompson,go left 1,48,False
0.9,0.1,Thompson,go left 1,32,False
0.9,0.1,Thompson,go left 1,31,False
0.9,0.1,Thompson,go left 1,28,False
0.9,0.1,Thompson,go left 1,27,False
0.9,0.1,Thompson,go left 1,54,False
0.9,0.1,Thompson,go left 1,22,False
0.9,0.1,Thompson,go left 1,34,False
0.9,0.1,Thompson,go left 1,30,False
0.9,0.1,Thompson,go left 1,35,False
0.9,0.1,Thompson,go left 1,36,False
0.9,0.1,Thompson,go left 1,37,False
0.9,0.1,Thompson,go left 1,20,False
0.9,0.1,Thompson,go left 1,32,False
0.9,0.1,Thompson,go left 1,34,False
0.9,0.1,Thompson,go left 1,36,False
0.9,0.1,Thompson,go left 1,37,False
0.9,0.1,Thompson,go left 1,21,False
0.9,0.1,Thompson,go left 1,35,False
0.9,0.1,Thompson,go left 1,25,False
0.9,0.1,Thompson,go left 1,37,False
0.9,0.1,Thompson,go left 1,36,False
0.9,0.1,Thompson,go left 1,32,False
0.9,0.1,Thompson,go left 1,26,False
0.9,0.1,Thompson,go left 1,33,False
0.9,0.1,Thompson,go left 1,23,False
0.9,0.1,Thompson,go left 1,30,False
0.9,0.1,Thompson,go left 1,28,False
0.9,0.1,Thompson,go left 1,28,False
0.9,0.1,Thompson,go left 1,19,False
0.9,0.1,Thompson,go left 1,35,False
0.9,0.1,Thompson,go left 1,22,False
0.9,0.1,Thompson,go left 1,31,False
0.9,0.1,Thompson,go left 1,40,False
0.9,0.1,Thompson,go left 1,48,False
0.9,0.1,Thompson,go left 1,36,False
0.9,0.1,Thompson,go left 1,39,False
0.9,0.1,Thompson,go left 1,37,False
0.9,0.1,Thompson,go left 1,36,False
0.9,0.1,Thompson,go left 1,37,False
0.9,0.1,Thompson,go left 1,30,False
0.9,0.1,Thompson,go left 1,27,False
0.9,0.1,Thompson,go left 1,18,False
0.9,0.1,Thompson,go right 2,21,False
0.9,0.1,Thompson,go right 2,40,False
0.9,0.1,Thompson,go right 2,57,False
0.9,0.1,Thompson,go right 2,58,False
0.9,0.1,Thompson,go right 2,56,False
0.9,0.1,Thompson,go right 2,44,False
0.9,0.1,Thompson,go right 2,37,False
0.9,0.1,Thompson,go right 2,51,False
0.9,0.1,Thompson,go right 2,50,False
0.9,0.1,Thompson,go right 2,58,False
0.9,0.1,Thompson,go right 2,45,False
0.9,0.1,Thompson,go right 2,41,False
0.9,0.1,Thompson,go right 2,43,False
0.9,0.1,Thompson,go right 2,21,False
0.9,0.1,Thompson,go right 2,50,False
0.9,0.1,Thompson,go right 2,35,False
0.9,0.1,Thompson,go right 2,42,False
0.9,0.1,Thompson,go right 2,42,False
0.9,0.1,Thompson,go right 2,63,False
0.9,0.1,Thompson,go right 2,28,False
0.9,0.1,Thompson,go right 2,47,False
0.9,0.1,Thompson,go right 2,41,False
0.9,0.1,Thompson,go right 2,35,False
0.9,0.1,Thompson,go right 2,57,False
0.9,0.1,Thompson,go right 2,37,False
0.9,0.1,Thompson,go right 2,39,False
0.9,0.1,Thompson,go right 2,41,False
0.9,0.1,Thompson,go right 2,51,False
0.9,0.1,Thompson,go right 2,52,False
0.9,0.1,Thompson,go right 2,46,False
0.9,0.1,Thompson,go right 2,55,False
0.9,0.1,Thompson,go right 2,44,False
0.9,0.1,Thompson,go right 2,27,False
0.9,0.1,Thompson,go right 2,41,False
0.9,0.1,Thompson,go right 2,49,False
0.9,0.1,Thompson,go right 2,45,False
0.9,0.1,Thompson,go right 2,30,False
0.9,0.1,Thompson,go right 2,49,False
0.9,0.1,Thompson,go right 2,47,False
0.9,0.1,Thompson,go right 2,46,False
0.9,0.1,Thompson,go right 2,62,False
0.9,0.1,Thompson,go right 2,58,False
0.9,0.1,Thompson,go right 2,42,False
0.9,0.1,Thompson,go right 2,57,False
0.9,0.1,Thompson,go right 2,61,False
0.9,0.1,Thompson,go right 2,41,False
0.9,0.1,Thompson,go right 2,42,False
0.9,0.1,Thompson,go right 2,32,False
0.9,0.1,Thompson,go right 2,49,False
0.9,0.1,Thompson,go right 2,29,False
0.9,0.1,Thompson,go left 2,25,False
0.9,0.1,Thompson,go left 2,66,False
0.9,0.1,Thompson,go left 2,83,False
0.9,0.1,Thompson,go left 2,86,False
0.9,0.1,Thompson,go left 2,60,False
0.9,0.1,Thompson,go left 2,63,False
0.9,0.1,Thompson,go left 2,71,False
0.9,0.1,Thompson,go left 2,60,False
0.9,0.1,Thompson,go left 2,68,False
0.9,0.1,Thompson,go left 2,80,False
0.9,0.1,Thompson,go left 2,62,False
0.9,0.1,Thompson,go left 2,66,False
0.9,0.1,Thompson,go left 2,72,False
0.9,0.1,Thompson,go left 2,37,False
